user_id,has_pronouns,followers_sampled,raw_match,raw_non_match,percent_match,percent_non_match
1240086948217147392,1,43,2,41,0.046511627906976744,0.9534883720930233
1458823307986276358,0,39,39,0,1.0,0.0
612172411,1,133,23,110,0.17293233082706766,0.8270676691729323
715602013179027456,0,210,210,0,1.0,0.0
949551653996417024,0,8,8,0,1.0,0.0
881120305686736896,1,163,17,146,0.10429447852760736,0.8957055214723927
2327227421,0,49,49,0,1.0,0.0
1441756054732218369,1,5,1,4,0.2,0.8
283834294,0,185,184,1,0.9945945945945946,0.005405405405405406
2578584944,1,465,11,454,0.023655913978494623,0.9763440860215054
43468873,0,89,89,0,1.0,0.0
1156427463552983044,1,16,0,16,0.0,1.0
1303371939730391046,1,9,0,9,0.0,1.0
15355243,0,581,573,8,0.9862306368330465,0.013769363166953529
2445506808,1,388,36,352,0.09278350515463918,0.9072164948453608
2567587466,0,308,298,10,0.9675324675324676,0.032467532467532464
755701578,1,941,6,935,0.006376195536663124,0.9936238044633369
1615352454,0,40,40,0,1.0,0.0
1893571578,1,34,15,19,0.4411764705882353,0.5588235294117647
1587084366,0,353,350,3,0.9915014164305949,0.0084985835694051
13906652,1,833,8,825,0.009603841536614645,0.9903961584633854
1564036711,0,647,622,25,0.9613601236476044,0.03863987635239567
1080277826530619394,1,122,16,106,0.13114754098360656,0.8688524590163934
40283859,0,199,199,0,1.0,0.0
11647642,1,184,14,170,0.07608695652173914,0.9239130434782609
501827509,0,155,145,10,0.9354838709677419,0.06451612903225806
1452650862317289481,1,1,0,1,0.0,1.0
780793636032094209,0,42,42,0,1.0,0.0
620320805,1,356,127,229,0.35674157303370785,0.6432584269662921
973342295574679553,0,388,372,16,0.9587628865979382,0.041237113402061855
511314090,1,455,23,432,0.05054945054945055,0.9494505494505494
1209603074,0,1000,997,3,0.997,0.003
801774151,1,494,112,382,0.22672064777327935,0.7732793522267206
333861206,0,13,13,0,1.0,0.0
393777544,1,382,7,375,0.01832460732984293,0.981675392670157
497222316,0,237,229,8,0.9662447257383966,0.03375527426160337
1115965906448863232,1,1000,203,797,0.203,0.797
2585960286,0,687,652,35,0.9490538573508006,0.050946142649199416
17884749,1,307,57,250,0.18566775244299674,0.8143322475570033
1427609044852912217,0,692,690,2,0.9971098265895953,0.002890173410404624
1393155193815044096,1,43,4,39,0.09302325581395349,0.9069767441860465
1415303747547418625,0,53,53,0,1.0,0.0
325123970,0,666,644,22,0.9669669669669669,0.03303303303303303
201945025,0,74,73,1,0.9864864864864865,0.013513513513513514
1351864963913150465,1,89,5,84,0.056179775280898875,0.9438202247191011
47730407,0,1000,998,2,0.998,0.002
89821652,1,306,64,242,0.20915032679738563,0.7908496732026143
953500390888177664,0,63,63,0,1.0,0.0
453707218,1,894,145,749,0.1621923937360179,0.8378076062639821
1474956024104853507,0,59,54,5,0.9152542372881356,0.0847457627118644
994031112,1,1000,154,846,0.154,0.846
59818030,0,100,100,0,1.0,0.0
1012669192091389952,1,85,23,62,0.27058823529411763,0.7294117647058823
767532127399317505,0,1000,968,32,0.968,0.032
1602635011,1,448,81,367,0.18080357142857142,0.8191964285714286
625685795,0,1000,999,1,0.999,0.001
738749719783047169,1,56,7,49,0.125,0.875
1011019151807336448,0,658,658,0,1.0,0.0
1286987416293838850,1,321,49,272,0.1526479750778816,0.8473520249221184
3048778215,0,359,331,28,0.9220055710306406,0.07799442896935933
