bigram,overall,he/him,she/her,they/them,he/they,she/they,multiple,pronoun list
to listen,1.908,2.971,2.159,2.234,2.089,0.0,0.0,2.274
movie buff,1.771,4.397,1.411,0.0,0.0,1.228,4.371,2.274
to yourself,1.666,1.783,2.491,1.676,2.089,3.685,4.371,2.274
with that,1.649,2.139,1.91,1.676,2.089,6.756,0.0,2.274
winner of,1.587,3.328,1.744,2.234,1.045,1.843,0.0,2.274
reporter at,1.567,1.901,2.823,2.234,2.089,0.614,0.0,2.274
food lover,1.473,2.615,2.657,0.559,0.0,1.228,0.0,2.274
also an,1.392,3.328,1.91,1.676,0.0,1.843,0.0,2.274
let's talk,1.39,2.496,2.574,0.0,3.134,0.614,4.371,2.274
substack com,1.37,2.852,2.325,2.793,0.0,0.0,0.0,2.274
let's be,1.231,2.258,2.408,1.117,1.045,3.071,4.371,2.274
who does,1.227,3.09,1.661,1.676,4.178,1.843,4.371,2.274
editor in,0.99,1.901,2.906,1.676,1.045,0.614,4.371,2.274
a really,0.972,2.615,2.408,1.676,0.0,1.843,0.0,2.274
formerly of,0.966,3.209,2.242,0.0,2.089,0.0,4.371,2.274
dog mama,0.85,0.0,4.566,0.0,0.0,1.228,0.0,2.274
writer actor,0.828,2.258,2.408,2.793,3.134,0.614,0.0,2.274
good boy,0.804,4.397,0.249,1.676,10.446,1.228,8.741,2.274
hire me,0.648,3.446,1.245,3.91,2.089,1.843,4.371,2.274
air force,5.65,3.328,1.993,0.559,1.045,1.228,0.0,2.234
education and,4.755,2.258,2.823,0.559,2.089,0.0,0.0,2.234
live and,4.079,2.02,2.491,3.351,2.089,0.0,4.371,2.234
best of,4.044,2.377,2.076,3.351,2.089,1.843,0.0,2.234
you make,3.734,1.783,2.989,0.559,2.089,1.228,0.0,2.234
is better,3.717,2.377,2.159,1.676,2.089,1.843,8.741,2.234
and most,3.688,3.684,1.744,1.676,1.045,0.0,0.0,2.234
in real,3.635,2.258,2.325,1.117,0.0,4.299,0.0,2.234
for those,3.582,2.258,2.408,2.234,1.045,1.228,4.371,2.234
peace love,3.372,2.02,2.491,1.117,3.134,2.457,0.0,2.234
see you,3.222,1.783,2.74,2.793,2.089,0.614,0.0,2.234
know you,3.018,2.02,2.325,2.234,4.178,1.228,4.371,2.234
is now,2.871,2.615,1.827,2.234,0.0,3.685,8.741,2.234
news junkie,2.819,1.901,2.989,1.117,2.089,0.0,0.0,2.234
media and,2.579,2.733,1.494,3.351,1.045,4.299,4.371,2.234
rock and,2.428,3.209,1.827,2.234,1.045,0.614,4.371,2.234
out to,2.393,2.377,2.242,1.676,3.134,1.843,0.0,2.234
in 2022,2.316,2.733,2.325,1.676,0.0,0.614,4.371,2.234
heavy metal,2.131,4.041,0.996,3.351,3.134,0.0,4.371,2.234
wine and,2.12,1.307,3.404,0.0,1.045,1.843,0.0,2.234
get in,2.041,1.901,2.325,2.793,3.134,1.843,4.371,2.234
without a,2.035,2.971,2.242,1.676,1.045,0.0,0.0,2.234
it professional,1.985,4.754,1.162,0.0,1.045,0.614,0.0,2.234
to spread,1.965,2.139,2.325,3.351,1.045,1.843,0.0,2.234
com -,1.919,3.328,1.577,1.117,4.178,1.843,0.0,2.234
twitch https,1.895,3.209,1.328,2.234,4.178,1.843,8.741,2.234
policy and,1.739,2.496,2.491,0.559,2.089,0.614,4.371,2.234
front of,1.693,2.733,2.076,2.793,1.045,1.228,0.0,2.234
me here,1.677,2.496,2.159,2.234,1.045,1.843,4.371,2.234
about everything,1.638,2.852,2.159,1.117,2.089,1.228,0.0,2.234
and producer,1.636,3.328,1.411,3.91,1.045,1.228,4.371,2.234
equal rights,1.609,1.783,3.155,1.117,0.0,0.614,0.0,2.234
own opinion,1.539,2.615,2.491,0.0,2.089,0.614,4.371,2.234
college grad,1.502,2.615,2.408,1.676,0.0,0.614,4.371,2.234
and animals,1.442,1.901,2.574,2.793,0.0,2.457,0.0,2.234
own rts,1.275,2.733,2.408,1.117,1.045,0.614,0.0,2.234
formerly known,1.254,2.496,1.411,3.91,6.268,2.457,4.371,2.234
hate it,1.242,2.139,2.574,1.117,2.089,1.228,4.371,2.234
opinions on,1.198,2.139,2.491,1.676,0.0,3.071,0.0,2.234
20 /,1.006,2.377,1.328,4.468,3.134,4.913,4.371,2.234
streamer twitch,0.972,2.377,2.076,1.676,2.089,2.457,8.741,2.234
i mainly,0.86,3.209,1.744,1.676,3.134,0.0,8.741,2.234
gun violence,0.817,0.951,3.902,0.559,0.0,0.0,0.0,2.234
about movies,0.817,3.684,1.494,2.234,1.045,1.228,0.0,2.234
culture enthusiast,0.725,2.02,2.491,2.234,3.134,1.228,0.0,2.234
major at,0.716,2.615,1.577,2.793,6.268,1.843,4.371,2.234
join the,5.512,2.615,1.744,1.676,4.178,2.457,4.371,2.194
available on,3.932,2.852,1.91,1.117,1.045,2.457,4.371,2.194
never be,3.042,2.496,1.91,1.676,2.089,3.685,0.0,2.194
no lists,3.012,0.357,4.234,0.0,0.0,0.614,0.0,2.194
baseball and,2.92,3.922,1.661,0.0,1.045,0.0,4.371,2.194
born to,2.893,2.02,2.408,1.676,2.089,1.843,4.371,2.194
out and,2.832,2.852,1.993,1.117,4.178,0.614,0.0,2.194
it's all,2.661,2.733,1.91,2.234,2.089,0.614,8.741,2.194
and people,2.643,2.377,2.491,0.559,3.134,0.614,0.0,2.194
my old,2.573,1.664,2.408,2.793,1.045,3.685,0.0,2.194
share my,2.557,2.971,1.827,1.117,2.089,2.457,0.0,2.194
videos and,2.557,4.159,0.913,1.117,3.134,1.843,4.371,2.194
sponsored by,2.309,3.565,1.411,1.676,4.178,0.614,0.0,2.194
is home,2.235,2.377,2.325,0.559,2.089,2.457,0.0,2.194
of any,2.221,2.496,2.325,1.676,2.089,0.0,4.371,2.194
relationship with,2.191,2.852,1.744,1.676,6.268,0.614,0.0,2.194
are for,2.156,2.139,2.159,2.234,3.134,1.843,4.371,2.194
mets fan,2.121,2.852,2.325,0.559,0.0,1.228,0.0,2.194
digital marketer,2.039,1.664,3.155,1.676,0.0,0.0,0.0,2.194
the environment,2.0,1.545,2.823,1.676,1.045,2.457,0.0,2.194
in search,1.846,2.496,2.408,1.676,1.045,0.614,0.0,2.194
the girl,1.805,0.119,3.902,2.234,0.0,1.228,4.371,2.194
this app,1.743,1.783,2.076,3.351,3.134,3.685,0.0,2.194
you ever,1.732,2.139,2.076,3.91,2.089,1.843,0.0,2.194
my real,1.585,1.545,2.574,1.117,6.268,1.843,0.0,2.194
wife mama,1.557,0.0,4.4,0.0,0.0,1.228,0.0,2.194
20 year,1.545,2.496,1.411,3.91,5.223,2.457,4.371,2.194
mayor of,1.445,3.209,1.827,1.117,2.089,1.228,0.0,2.194
dir of,1.396,3.09,2.159,0.559,1.045,0.614,0.0,2.194
my whole,1.396,1.545,2.325,1.676,3.134,4.913,0.0,2.194
of shit,1.346,2.496,1.577,2.234,3.134,3.685,8.741,2.194
but it's,1.337,3.209,1.91,1.117,0.0,1.228,4.371,2.194
i've got,1.302,2.258,1.91,5.027,1.045,1.843,0.0,2.194
and black,1.284,1.783,2.491,1.117,6.268,0.614,4.371,2.194
a twitch,1.278,1.783,1.411,6.702,3.134,4.299,4.371,2.194
pretty good,1.251,3.09,1.744,2.793,1.045,1.228,0.0,2.194
research fellow,1.243,2.615,2.574,0.0,1.045,0.614,0.0,2.194
nursing student,1.243,1.901,3.155,0.0,0.0,0.614,0.0,2.194
gamer twitch,1.21,2.733,1.744,1.676,4.178,2.457,0.0,2.194
are solely,1.172,2.852,1.993,2.234,1.045,1.228,0.0,2.194
bs in,1.166,2.971,1.993,1.676,1.045,1.228,0.0,2.194
trapped in,1.111,1.783,2.242,4.468,1.045,2.457,0.0,2.194
a baby,1.104,1.664,2.574,3.351,2.089,1.228,0.0,2.194
and streamer,1.078,3.209,1.245,1.676,5.223,1.228,13.112,2.194
//www patreon,1.076,2.852,1.744,3.91,2.089,0.614,0.0,2.194
plus size,1.038,0.713,3.155,2.793,1.045,3.071,0.0,2.194
book and,0.988,2.139,1.827,1.117,6.268,2.457,13.112,2.194
cronkite asu,0.928,1.783,2.823,0.559,0.0,3.071,0.0,2.194
drinker of,0.885,2.139,2.823,0.0,1.045,1.228,0.0,2.194
product design,0.871,4.041,1.411,0.0,3.134,0.614,0.0,2.194
cute and,0.696,0.951,2.657,3.91,2.089,3.071,4.371,2.194
podcast producer,0.672,3.09,2.159,1.676,0.0,0.0,0.0,2.194
dedicated to,16.532,1.426,2.906,2.234,2.089,0.0,4.371,2.155
man of,5.786,5.467,0.332,1.117,2.089,0.0,0.0,2.155
and we,4.445,2.258,1.744,3.351,2.089,1.843,13.112,2.155
navy veteran,4.254,3.922,1.411,1.117,1.045,0.0,4.371,2.155
all in,4.07,2.139,2.491,2.793,0.0,0.614,0.0,2.155
me is,2.941,2.139,2.491,1.117,0.0,2.457,0.0,2.155
things are,2.577,2.258,2.325,1.676,2.089,1.228,0.0,2.155
tik tok,2.301,1.901,1.993,3.351,1.045,3.071,8.741,2.155
chief of,2.252,2.496,2.491,0.559,0.0,0.614,4.371,2.155
my shit,2.138,2.02,1.91,2.793,3.134,3.071,4.371,2.155
until i,1.903,1.901,2.574,0.559,2.089,2.457,0.0,2.155
of human,1.844,2.615,1.993,2.234,0.0,1.843,4.371,2.155
in no,1.763,2.733,1.993,1.676,0.0,1.228,8.741,2.155
not me,1.752,3.09,1.91,1.117,0.0,1.843,0.0,2.155
of marketing,1.745,1.901,2.74,0.0,3.134,1.228,0.0,2.155
martial artist,1.739,3.565,1.328,2.234,1.045,1.228,4.371,2.155
my last,1.717,1.664,2.657,3.91,0.0,0.614,0.0,2.155
my little,1.647,2.02,2.325,1.676,3.134,1.843,0.0,2.155
in front,1.631,2.496,1.993,3.351,1.045,1.228,0.0,2.155
spare time,1.578,2.971,1.577,3.351,1.045,1.228,4.371,2.155
told me,1.499,2.258,2.159,1.117,1.045,3.685,0.0,2.155
a blue,1.46,2.971,1.91,0.559,2.089,1.843,0.0,2.155
once in,1.407,2.02,2.325,0.559,2.089,3.685,0.0,2.155
one time,1.368,3.09,1.827,1.117,2.089,1.228,0.0,2.155
and full,1.361,1.901,1.661,3.351,5.223,3.685,4.371,2.155
i’m still,1.276,1.783,2.574,0.559,1.045,3.685,0.0,2.155
city council,1.245,3.565,1.661,1.676,0.0,0.0,4.371,2.155
things with,1.232,2.733,2.076,2.234,2.089,0.0,0.0,2.155
curator of,1.216,3.209,1.661,1.676,1.045,1.843,0.0,2.155
whatever else,1.109,2.852,2.076,1.676,1.045,0.614,0.0,2.155
25 year,1.091,2.615,1.411,4.468,0.0,2.457,13.112,2.155
so be,0.968,3.922,0.747,2.793,3.134,2.457,0.0,2.155
type 1,0.909,2.496,1.993,1.117,2.089,3.071,0.0,2.155
a dick,0.871,2.615,1.494,2.234,1.045,4.913,4.371,2.155
sex positive,0.612,3.09,1.494,1.117,4.178,1.843,4.371,2.155
s s,5.909,1.07,2.74,3.351,4.178,0.614,0.0,2.115
vote blue,4.346,1.07,3.653,0.0,0.0,0.0,0.0,2.115
and husband,4.208,6.061,0.083,0.0,1.045,0.0,0.0,2.115
and your,3.723,3.09,1.577,1.676,2.089,0.614,8.741,2.115
to come,3.686,1.901,2.74,1.117,1.045,0.614,0.0,2.115
people in,3.528,2.615,1.494,2.793,4.178,0.614,13.112,2.115
off the,3.418,3.09,1.993,0.559,1.045,0.0,4.371,2.115
more info,3.166,1.545,2.076,2.234,8.357,1.228,4.371,2.115
technology and,3.087,4.754,0.664,0.0,3.134,1.228,0.0,2.115
she is,2.856,0.832,3.072,0.559,2.089,3.685,0.0,2.115
special education,2.661,1.426,3.238,0.559,0.0,0.0,4.371,2.115
on amazon,2.606,3.446,1.744,0.0,0.0,1.228,4.371,2.115
anything else,2.529,3.09,1.411,3.351,1.045,1.228,4.371,2.115
it’s all,2.441,2.02,2.159,2.793,0.0,2.457,4.371,2.115
for anything,2.259,2.971,1.993,0.0,0.0,1.843,4.371,2.115
the little,2.241,2.615,2.159,1.117,2.089,0.614,0.0,2.115
everyone else,2.094,2.496,1.827,2.793,2.089,1.843,0.0,2.115
they call,2.044,2.615,1.494,3.351,4.178,1.843,0.0,2.115
old man,1.938,4.754,0.249,3.351,3.134,0.614,0.0,2.115
make some,1.89,2.139,1.91,2.234,3.134,3.071,0.0,2.115
for that,1.879,2.852,1.91,1.676,2.089,0.0,4.371,2.115
search of,1.837,2.496,2.325,1.117,1.045,0.614,0.0,2.115
not all,1.701,2.496,2.242,1.117,1.045,0.614,4.371,2.115
of black,1.697,1.545,2.74,2.234,1.045,1.228,0.0,2.115
the wrong,1.69,2.377,1.577,4.468,1.045,1.843,8.741,2.115
and photographer,1.679,2.139,1.494,3.351,7.312,1.843,4.371,2.115
laugh at,1.66,3.446,1.661,1.117,0.0,1.228,0.0,2.115
champion of,1.605,2.377,2.242,2.234,0.0,1.228,0.0,2.115
for social,1.598,1.664,2.574,2.793,1.045,1.228,0.0,2.115
equality for,1.506,2.258,2.657,0.559,1.045,0.0,0.0,2.115
twitter i,1.49,2.496,1.993,2.234,1.045,1.843,0.0,2.115
teacher in,1.477,2.139,2.657,0.559,0.0,1.228,0.0,2.115
woman in,1.447,0.119,3.902,0.0,0.0,2.457,4.371,2.115
filled with,1.425,1.426,2.159,3.351,2.089,3.685,4.371,2.115
i prefer,1.354,1.901,1.91,5.027,1.045,0.0,17.483,2.115
just out,1.297,1.783,2.574,1.117,0.0,1.843,8.741,2.115
film tv,1.231,2.496,2.408,0.559,0.0,1.228,0.0,2.115
the amazing,1.223,2.615,1.744,1.676,3.134,1.843,4.371,2.115
has my,1.188,1.07,2.823,3.351,0.0,2.457,0.0,2.115
currently a,1.137,2.852,1.661,2.234,3.134,1.228,0.0,2.115
or dm,1.084,2.615,1.328,3.351,5.223,2.457,0.0,2.115
real name,1.065,1.901,2.242,1.676,4.178,1.228,4.371,2.115
solely my,0.977,3.209,1.91,1.676,0.0,0.0,0.0,2.115
whole lot,0.953,1.901,2.408,1.676,3.134,0.614,4.371,2.115
be funny,0.948,2.971,1.328,1.117,7.312,1.228,4.371,2.115
donate to,0.944,1.664,2.076,3.351,3.134,3.071,0.0,2.115
my interests,0.885,2.258,1.91,2.793,3.134,1.843,0.0,2.115
better at,0.847,3.09,1.661,0.559,4.178,1.228,0.0,2.115
dog is,0.808,2.139,2.159,1.117,1.045,1.228,17.483,2.115
interact with,0.746,2.852,1.577,2.793,1.045,1.843,4.371,2.115
just vibing,0.639,2.02,1.494,3.351,3.134,4.913,4.371,2.115
news and,9.812,2.733,2.076,1.117,0.0,0.614,4.371,2.075
to build,5.143,2.971,1.827,1.676,2.089,0.0,0.0,2.075
what we,4.358,2.139,2.574,1.117,0.0,0.614,0.0,2.075
a full,4.294,1.664,2.242,2.793,2.089,2.457,0.0,2.075
all over,3.572,1.664,2.408,0.559,4.178,2.457,0.0,2.075
know the,3.499,2.258,2.242,2.234,0.0,1.228,0.0,2.075
let the,3.348,1.901,2.242,2.234,0.0,3.071,0.0,2.075
don’t take,3.299,1.664,2.408,3.351,0.0,1.843,0.0,2.075
if your,3.135,2.496,2.159,0.559,2.089,0.614,4.371,2.075
of law,2.957,2.733,2.242,0.559,0.0,0.0,4.371,2.075
makes you,2.889,1.783,2.159,3.91,1.045,1.228,4.371,2.075
along the,2.882,3.09,1.577,1.117,2.089,1.843,0.0,2.075
before you,2.81,2.139,2.076,2.234,1.045,2.457,0.0,2.075
hope to,2.615,2.377,1.827,1.676,2.089,2.457,4.371,2.075
the news,2.586,2.496,2.325,0.559,0.0,1.228,0.0,2.075
thanks for,2.568,1.901,1.993,2.234,3.134,2.457,4.371,2.075
with friends,2.481,2.377,1.661,2.234,4.178,2.457,0.0,2.075
of education,2.457,1.664,2.906,1.117,1.045,0.0,0.0,2.075
and will,2.428,3.09,1.494,2.234,1.045,1.843,0.0,2.075
nothing but,2.349,1.545,1.91,3.91,2.089,4.299,0.0,2.075
the bay,2.292,3.565,1.162,0.0,4.178,2.457,0.0,2.075
executive producer,2.221,2.496,2.325,0.0,0.0,1.843,0.0,2.075
or the,2.202,3.209,1.577,1.676,1.045,1.228,0.0,2.075
problem solver,2.202,2.971,2.159,0.0,0.0,0.0,4.371,2.075
im not,2.132,1.783,1.91,0.559,4.178,4.913,4.371,2.075
just tryna,2.125,2.258,1.494,1.676,3.134,5.528,0.0,2.075
the place,2.114,1.545,2.325,1.117,5.223,2.457,0.0,2.075
movies music,2.094,3.803,0.996,0.0,1.045,3.685,4.371,2.075
business inquires,2.044,2.971,1.577,1.117,4.178,1.228,0.0,2.075
seen on,2.013,4.278,0.83,1.117,0.0,2.457,0.0,2.075
not so,1.952,1.426,2.74,2.234,3.134,0.0,0.0,2.075
i share,1.93,2.258,2.159,0.559,3.134,1.228,4.371,2.075
and don't,1.859,3.328,1.494,1.676,2.089,0.614,0.0,2.075
enjoy my,1.829,2.496,1.661,2.234,3.134,2.457,0.0,2.075
me happy,1.695,1.07,2.823,0.559,4.178,1.843,4.371,2.075
hello my,1.668,2.258,1.494,5.027,1.045,1.843,8.741,2.075
if not,1.635,2.377,1.827,3.351,2.089,0.614,4.371,2.075
and this,1.609,2.02,2.242,1.676,2.089,1.228,4.371,2.075
shows and,1.449,1.426,2.574,1.117,3.134,2.457,0.0,2.075
content is,1.269,3.446,1.245,1.676,4.178,0.614,0.0,2.075
york times,1.19,2.852,2.076,0.559,1.045,0.614,0.0,2.075
don't mind,1.185,1.783,1.494,5.027,6.268,0.614,13.112,2.075
it's me,1.183,1.783,1.577,4.468,5.223,1.843,8.741,2.075
personal opinions,1.111,2.971,2.159,0.559,0.0,0.0,0.0,2.075
just call,1.089,1.783,1.661,3.91,1.045,3.071,17.483,2.075
http //cash,0.983,2.615,1.328,2.234,2.089,4.913,0.0,2.075
doing here,0.933,1.901,1.993,2.793,1.045,3.071,4.371,2.075
i’m trying,0.85,2.139,2.408,1.117,0.0,1.843,0.0,2.075
clinical psychology,0.489,1.07,3.321,0.559,1.045,0.614,0.0,2.075
life to,8.856,2.02,2.408,1.117,0.0,1.843,0.0,2.035
to travel,5.178,2.02,2.491,1.117,1.045,0.614,0.0,2.035
who are,4.952,2.496,1.91,1.676,3.134,0.614,0.0,2.035
see the,4.566,2.258,2.242,0.559,0.0,1.843,4.371,2.035
the state,4.364,2.733,1.411,2.793,2.089,2.457,0.0,2.035
l a,3.692,2.02,2.408,0.559,1.045,1.228,4.371,2.035
to enjoy,3.594,2.615,1.827,1.117,1.045,1.843,4.371,2.035
collection of,3.348,2.02,2.159,2.234,2.089,1.228,0.0,2.035
check me,3.267,2.971,1.328,2.234,2.089,1.228,8.741,2.035
work and,3.152,2.139,2.159,0.0,3.134,2.457,0.0,2.035
it will,3.001,2.258,1.827,2.234,2.089,2.457,0.0,2.035
find a,2.926,2.733,2.076,0.0,3.134,0.0,0.0,2.035
a bot,2.759,2.733,1.827,1.676,1.045,1.228,0.0,2.035
a kid,2.661,2.377,1.661,1.676,3.134,2.457,4.371,2.035
my job,2.581,2.02,2.491,1.117,1.045,0.614,0.0,2.035
long as,2.546,2.377,1.661,1.117,2.089,3.071,8.741,2.035
and anything,2.38,2.852,1.661,3.351,0.0,0.0,4.371,2.035
man in,2.36,4.635,0.581,0.559,3.134,0.0,4.371,2.035
behind the,2.325,2.615,1.661,0.559,5.223,0.614,8.741,2.035
cubs fan,2.3,3.09,1.744,0.0,2.089,1.228,0.0,2.035
interest in,2.266,3.209,1.577,1.117,0.0,1.228,4.371,2.035
about your,2.25,2.139,1.91,3.91,2.089,0.614,0.0,2.035
you go,2.239,1.545,2.325,2.234,2.089,1.843,4.371,2.035
is so,2.107,1.307,2.574,3.351,1.045,1.228,0.0,2.035
be like,2.07,1.426,2.491,2.234,2.089,1.228,4.371,2.035
i'm on,1.895,2.258,1.577,2.234,5.223,1.228,8.741,2.035
from me,1.807,2.139,1.827,2.793,1.045,3.071,0.0,2.035
the person,1.75,1.901,2.491,1.117,1.045,0.0,8.741,2.035
coordinator at,1.633,2.02,2.076,2.234,1.045,2.457,0.0,2.035
the guy,1.594,5.11,0.0,1.117,5.223,0.0,4.371,2.035
instead of,1.594,1.664,1.91,6.144,0.0,1.228,4.371,2.035
program director,1.583,2.02,2.491,0.0,1.045,1.843,0.0,2.035
everyone is,1.572,1.901,2.325,1.117,1.045,2.457,0.0,2.035
i’m also,1.545,2.02,1.744,1.676,3.134,2.457,13.112,2.035
r d,1.504,3.328,1.245,2.793,0.0,1.843,0.0,2.035
read and,1.455,1.307,3.072,0.559,0.0,1.228,0.0,2.035
yeah i,1.42,2.02,1.993,2.234,3.134,1.228,4.371,2.035
go on,1.409,2.852,1.91,0.0,1.045,0.614,8.741,2.035
change is,1.403,2.258,2.325,1.117,0.0,1.228,0.0,2.035
18 and,1.401,3.209,1.079,2.234,2.089,2.457,4.371,2.035
mind me,1.332,1.307,1.827,5.585,4.178,2.457,0.0,2.035
person and,1.317,2.377,1.411,5.027,2.089,1.843,0.0,2.035
cup of,1.288,0.951,2.74,2.234,1.045,3.071,0.0,2.035
here but,1.242,1.545,1.827,3.351,2.089,4.299,4.371,2.035
19 years,1.227,2.971,1.079,0.559,5.223,3.071,8.741,2.035
are life,1.199,2.258,2.408,1.117,0.0,0.0,4.371,2.035
still trying,1.196,1.901,2.574,0.559,1.045,1.228,0.0,2.035
and hockey,1.188,1.664,2.325,1.676,0.0,3.071,4.371,2.035
not even,1.185,2.377,1.91,1.117,3.134,1.843,0.0,2.035
plant based,1.152,1.664,2.242,1.117,1.045,4.299,0.0,2.035
i collect,1.126,2.02,2.242,2.793,1.045,0.614,0.0,2.035
i grow,1.078,1.188,2.574,2.234,0.0,3.685,0.0,2.035
books music,1.012,1.545,2.574,1.676,2.089,0.614,4.371,2.035
activist and,1.008,1.783,1.661,4.468,3.134,1.843,8.741,2.035
i occasionally,0.711,3.09,1.494,1.117,3.134,0.614,4.371,2.035
the greatest,6.889,2.733,1.827,0.0,2.089,1.228,4.371,1.995
the life,6.028,1.901,2.325,3.351,0.0,0.0,0.0,1.995
30 years,5.308,1.901,2.325,0.559,0.0,2.457,4.371,1.995
https //youtube,4.792,3.803,1.079,2.234,0.0,0.0,4.371,1.995
just living,4.303,2.258,1.91,2.234,0.0,2.457,0.0,1.995
how you,3.835,1.901,2.408,2.793,0.0,0.0,0.0,1.995
travel and,3.587,1.545,2.657,1.676,0.0,1.228,0.0,1.995
vibes only,3.168,1.901,2.242,1.117,0.0,2.457,4.371,1.995
life one,3.056,1.545,2.159,1.676,4.178,1.843,4.371,1.995
//open spotify,2.876,4.041,0.913,1.676,1.045,0.0,4.371,1.995
defender of,2.757,2.258,2.408,0.559,0.0,0.614,0.0,1.995
no more,2.558,2.02,1.245,6.144,4.178,1.228,4.371,1.995
of medicine,2.443,2.496,2.242,0.559,1.045,0.0,0.0,1.995
as long,2.428,2.258,1.661,1.117,2.089,3.071,8.741,1.995
as it,2.371,2.258,2.076,0.559,2.089,1.843,0.0,1.995
since the,2.198,2.733,1.827,0.559,2.089,1.228,0.0,1.995
one is,2.178,2.02,2.242,2.234,2.089,0.0,0.0,1.995
am also,2.096,3.209,1.162,1.117,4.178,1.228,4.371,1.995
or email,1.943,2.258,1.577,0.559,4.178,3.685,4.371,1.995
when we,1.897,2.139,2.408,0.0,1.045,1.228,0.0,1.995
anything i,1.888,2.615,1.827,2.793,1.045,0.0,0.0,1.995
single and,1.837,3.684,1.079,1.676,2.089,0.0,4.371,1.995
has no,1.719,2.02,1.827,2.793,2.089,2.457,0.0,1.995
the bad,1.714,2.733,1.411,2.234,1.045,2.457,4.371,1.995
my ass,1.69,1.545,1.993,5.027,2.089,1.228,0.0,1.995
but now,1.688,2.02,2.159,1.676,2.089,1.228,0.0,1.995
just love,1.644,1.664,2.491,1.117,1.045,1.843,0.0,1.995
wanting to,1.62,2.733,1.162,3.351,1.045,3.071,4.371,1.995
the memes,1.561,2.258,1.827,1.117,3.134,1.843,4.371,1.995
for kids,1.526,0.713,3.072,2.793,2.089,0.0,0.0,1.995
to ask,1.523,2.02,1.744,3.351,4.178,1.228,0.0,1.995
did you,1.425,1.664,2.242,1.676,2.089,1.843,4.371,1.995
working at,1.416,2.971,1.993,0.559,0.0,0.0,0.0,1.995
27 years,1.403,1.783,1.827,1.676,5.223,0.614,17.483,1.995
a damn,1.394,2.377,2.159,0.559,1.045,1.228,0.0,1.995
to like,1.33,3.328,1.162,1.676,5.223,0.0,0.0,1.995
even know,1.304,1.307,2.74,1.676,1.045,0.614,4.371,1.995
am very,1.251,1.783,2.242,2.234,1.045,1.843,0.0,1.995
// http,1.172,1.664,1.577,4.468,5.223,2.457,0.0,1.995
since 2015,1.128,0.951,2.657,1.676,1.045,3.685,0.0,1.995
hi there,1.106,1.783,1.577,2.234,1.045,6.756,0.0,1.995
//cash app/,1.041,2.852,0.996,3.91,2.089,3.071,0.0,1.995
but this,0.915,2.139,1.993,2.793,1.045,1.228,0.0,1.995
on etsy,0.845,0.594,2.657,3.91,1.045,3.071,0.0,1.995
and boosted,0.729,2.02,2.325,1.676,0.0,0.614,4.371,1.995
like games,0.654,3.446,1.494,0.0,2.089,0.614,0.0,1.995
the american,5.269,3.09,1.744,1.117,0.0,0.0,0.0,1.955
sports enthusiast,5.029,2.258,2.242,0.559,1.045,0.614,0.0,1.955
the past,3.796,2.971,1.577,1.676,0.0,1.228,0.0,1.955
owner and,3.418,2.615,1.827,1.117,2.089,0.614,0.0,1.955
working with,3.37,2.258,2.159,1.676,0.0,0.614,0.0,1.955
in america,3.315,2.258,1.744,1.676,1.045,3.071,0.0,1.955
are in,2.755,2.258,1.411,2.793,2.089,3.685,0.0,1.955
women and,2.72,1.188,2.408,2.793,1.045,2.457,0.0,1.955
run by,2.685,2.258,1.411,3.351,6.268,0.0,4.371,1.955
be on,2.542,2.615,1.744,1.676,0.0,1.843,0.0,1.955
in california,2.485,2.258,2.076,1.676,1.045,0.614,0.0,1.955
else is,2.362,2.258,1.993,2.234,0.0,0.614,4.371,1.955
am just,2.358,2.02,1.91,2.793,0.0,2.457,0.0,1.955
back on,2.3,2.496,1.827,0.559,1.045,1.843,4.371,1.955
or not,2.298,2.615,1.494,3.351,2.089,0.614,0.0,1.955
and work,2.103,2.496,1.577,2.234,1.045,1.843,4.371,1.955
a normal,2.039,2.377,1.661,2.793,2.089,1.228,0.0,1.955
deal with,2.035,2.02,1.661,3.91,2.089,1.843,0.0,1.955
don't take,2.009,2.733,1.411,1.117,1.045,3.685,0.0,1.955
here is,1.954,2.139,1.661,3.351,2.089,1.843,0.0,1.955
at night,1.892,2.139,1.827,1.117,5.223,0.614,4.371,1.955
a more,1.861,1.783,2.159,1.117,3.134,1.843,0.0,1.955
pics and,1.765,2.733,1.328,1.676,2.089,2.457,4.371,1.955
and beer,1.638,3.209,1.661,0.0,2.089,0.0,0.0,1.955
and creator,1.559,2.139,1.744,1.117,2.089,3.071,4.371,1.955
of color,1.523,0.951,2.823,2.234,1.045,1.228,0.0,1.955
of digital,1.479,2.377,2.242,0.559,1.045,0.0,0.0,1.955
advocate of,1.479,2.971,1.577,1.117,2.089,0.614,0.0,1.955
age of,1.456,2.258,1.91,1.117,2.089,1.228,4.371,1.955
me http,1.442,1.783,1.577,3.91,4.178,1.843,4.371,1.955
made this,1.403,2.258,1.494,3.351,3.134,1.843,0.0,1.955
adults only,1.4,2.258,1.328,2.234,4.178,1.843,13.112,1.955
run a,1.186,2.496,1.91,1.117,2.089,0.614,0.0,1.955
affiliate http,1.161,3.446,0.996,1.117,4.178,1.228,0.0,1.955
gay man,1.135,5.11,0.0,1.117,2.089,0.0,8.741,1.955
mom teacher,1.12,0.0,3.985,0.559,0.0,0.0,0.0,1.955
