token,overall,he/him,she/her,they/them,he/they,she/they,multiple,pronoun list
//www,69.59,53.954,32.38,35.744,39.695,28.866,56.818,40.138
it’s,39.0,35.653,43.007,35.744,40.74,43.606,30.594,39.858
pretty,23.706,41.951,35.784,47.473,56.409,38.693,52.448,39.818
friendly,17.346,46.349,29.972,57.526,65.81,37.465,78.671,39.739
email,37.358,49.082,31.716,46.914,52.23,34.394,39.336,39.659
lady,18.38,3.803,73.311,7.261,4.178,34.394,17.483,39.579
rt,18.484,41.476,34.04,47.473,50.141,55.89,34.965,39.539
pop,18.701,41.119,43.837,24.574,26.115,24.567,30.594,39.499
policy,21.331,44.922,45.0,12.287,17.758,14.126,30.594,39.459
cute,11.409,31.493,41.513,48.59,37.606,50.362,65.559,39.3
team,59.22,51.102,35.286,24.574,27.16,29.48,34.965,39.14
avid,29.025,41.476,43.339,21.223,25.071,20.882,34.965,38.901
baby,31.898,24.125,46.245,44.122,36.561,56.504,26.224,38.781
librarian,8.142,16.4,60.36,20.106,7.312,31.937,43.706,38.701
take,44.495,37.792,40.184,35.744,35.517,36.851,26.224,38.542
every,48.979,42.664,37.195,26.808,39.695,34.394,56.818,38.382
welcome,36.787,37.079,36.531,44.122,45.963,46.677,34.965,38.262
nyc,30.098,41.833,38.109,33.51,40.74,26.41,26.224,38.262
use,28.79,39.693,33.957,50.824,38.65,41.15,87.413,38.222
may,25.866,44.566,30.055,41.888,53.275,48.52,65.559,38.183
sfw,5.391,43.734,18.681,79.866,104.46,55.89,131.119,38.183
there,39.477,46.705,33.874,35.744,28.204,30.095,56.818,38.063
poet,15.549,28.166,39.852,53.616,38.65,52.819,43.706,37.744
think,33.009,39.218,36.199,37.42,43.873,39.307,26.224,37.704
first,62.774,36.009,41.596,26.808,25.071,36.851,21.853,37.544
head,47.934,49.676,32.878,30.159,32.383,22.724,17.483,37.504
any,41.129,43.496,29.889,52.499,45.963,35.622,78.671,37.504
2022,34.19,34.821,41.928,32.393,34.472,27.638,21.853,37.464
night,21.241,41.119,37.611,26.25,22.981,35.622,43.706,37.345
them,38.778,44.922,33.542,30.718,42.829,26.41,43.706,37.145
two,40.355,37.554,40.35,26.808,26.115,24.567,56.818,37.026
vegan,12.359,29.473,40.516,43.563,31.338,45.449,34.965,36.946
alt,9.123,48.012,22.583,56.967,66.855,40.536,74.301,36.906
hate,25.789,35.89,37.278,32.393,43.873,36.851,56.818,36.866
occasionally,10.127,50.508,27.066,36.861,42.829,30.095,48.077,36.627
socialist,6.528,56.331,20.092,44.122,65.81,26.41,74.301,36.627
has,46.512,41.357,34.04,37.978,40.74,27.024,30.594,36.547
law,31.433,41.951,40.682,11.17,16.714,20.268,17.483,36.547
hot,21.574,29.711,36.531,42.446,50.141,50.977,52.448,36.267
education,43.667,33.038,45.913,8.936,15.669,25.181,13.112,36.148
internet,18.069,49.438,25.323,40.212,44.918,36.236,48.077,36.148
fiction,10.634,36.366,40.599,31.276,22.981,15.969,21.853,36.068
studying,8.888,37.198,40.682,25.133,18.803,23.339,0.0,36.068
certified,31.767,36.247,34.539,32.393,58.498,36.851,34.965,36.028
news,76.681,38.267,41.596,14.521,20.892,15.969,17.483,35.868
marketing,47.86,31.493,48.404,9.495,12.535,12.898,4.371,35.868
home,61.042,38.505,38.69,22.34,22.981,22.724,13.112,35.589
wars,12.192,56.807,26.568,18.431,19.847,19.654,39.336,35.549
w/,19.162,39.218,34.954,31.835,31.338,26.41,30.594,35.43
queen,19.465,10.22,51.974,28.484,18.803,54.047,69.93,35.31
acc,11.738,21.867,37.278,59.76,56.409,50.977,34.965,35.31
l,38.08,36.128,34.04,33.51,38.65,40.536,26.224,35.23
current,18.571,36.366,33.874,31.835,35.517,37.465,69.93,35.19
weird,11.968,37.079,29.225,54.175,44.918,40.536,52.448,35.19
parent,10.765,21.629,30.055,111.142,39.695,51.591,74.301,35.19
comms,8.102,29.948,38.026,36.303,39.695,38.693,8.741,35.031
they,47.59,41.595,31.135,34.069,25.071,37.465,26.224,34.991
nonbinary,3.345,4.635,3.653,297.124,106.55,68.788,179.196,34.711
something,27.161,39.931,31.052,32.393,43.873,30.095,34.965,34.592
switch,8.555,47.656,17.269,53.058,85.658,41.764,56.818,34.592
happy,35.868,32.087,38.773,22.899,27.16,33.165,34.965,34.552
right,39.165,42.664,32.878,28.484,21.937,17.197,39.336,34.472
off,31.29,38.624,29.64,46.914,39.695,31.937,34.965,34.472
la,68.794,33.751,39.271,18.431,29.249,22.724,26.224,34.352
reading,21.012,22.105,48.487,16.755,16.714,22.724,30.594,34.312
fanatic,28.786,48.131,29.391,23.457,26.115,17.197,21.853,34.273
partner,22.075,41.714,30.553,31.835,33.427,27.638,26.224,34.273
family,113.091,34.227,41.596,13.963,13.58,16.583,17.483,34.233
around,34.781,43.615,28.395,30.718,42.829,27.638,26.224,34.153
kids,41.766,28.047,43.837,21.223,13.58,21.496,21.853,34.113
care,39.685,32.087,39.188,24.016,26.115,19.654,52.448,34.073
virgo,12.655,15.806,44.003,36.303,33.427,55.276,17.483,34.073
survivor,21.684,25.908,43.588,22.899,15.669,27.024,43.706,34.033
n,68.657,29.948,33.044,42.446,49.096,42.378,43.706,33.993
need,47.294,34.702,34.456,37.978,24.026,27.024,39.336,33.953
adult,19.417,24.363,37.694,58.084,28.204,31.937,39.336,33.953
straight,15.806,73.207,14.612,6.144,26.115,11.055,17.483,33.913
small,34.412,26.858,39.105,35.186,26.115,34.394,30.594,33.834
poly,5.28,30.186,21.421,69.813,84.613,68.173,65.559,33.674
got,38.375,37.792,31.218,31.276,32.383,35.008,17.483,33.594
myself,26.323,34.94,32.629,37.42,36.561,25.181,48.077,33.554
english,14.969,31.969,37.777,19.548,28.204,27.638,43.706,33.554
chaotic,4.696,23.055,30.138,63.669,49.096,68.173,52.448,33.554
part,27.508,37.911,30.055,31.276,41.784,31.323,48.077,33.475
researcher,14.741,31.731,39.935,18.989,15.669,22.11,13.112,33.355
bio,24.297,34.108,27.814,45.797,54.319,42.992,34.965,33.275
moon,14.649,14.023,41.679,41.329,30.294,62.646,21.853,33.115
previously,11.431,45.636,32.795,8.936,14.624,11.669,8.741,33.115
junkie,28.413,32.801,39.022,15.08,21.937,17.811,26.224,33.076
ask,23.166,34.345,26.734,54.733,56.409,31.323,65.559,33.076
singer,20.218,28.998,37.195,21.223,40.74,31.323,39.336,33.076
nature,26.244,24.838,43.422,16.755,15.669,25.795,30.594,32.956
ed,15.314,24.719,43.256,23.457,12.535,22.724,26.224,32.956
cashapp,22.586,25.313,30.304,51.941,58.498,55.276,34.965,32.916
god,132.112,34.94,32.131,32.952,26.115,31.323,17.483,32.717
through,55.435,34.345,33.708,27.367,26.115,23.953,34.965,32.557
lead,19.867,52.053,23.828,17.314,17.758,23.953,13.112,32.517
stay,35.488,25.908,37.694,34.069,20.892,33.165,26.224,32.437
leo,14.715,15.212,40.35,32.952,38.65,57.732,21.853,32.278
mdni,4.698,43.021,19.511,40.771,67.899,41.15,30.594,32.278
thing,26.268,35.177,27.73,39.095,31.338,39.307,52.448,32.158
stories,17.155,31.374,36.614,20.106,17.758,22.724,48.077,32.158
trash,7.264,29.592,27.73,58.084,40.74,40.536,61.189,32.158
minor,5.782,28.76,24.742,44.68,76.256,62.646,43.706,32.118
long,41.057,33.276,33.21,24.016,21.937,31.937,34.965,32.078
favorite,29.862,33.395,28.976,39.654,33.427,34.394,34.965,31.799
worker,15.09,27.809,36.282,34.627,20.892,22.11,34.965,31.799
collector,27.78,39.456,28.146,30.159,24.026,25.181,21.853,31.679
anything,31.749,39.099,27.647,37.978,26.115,19.039,30.594,31.639
fighting,17.658,48.607,21.753,27.925,39.695,14.74,43.706,31.639
retweets,16.594,43.14,25.987,21.223,33.427,23.953,34.965,31.639
associate,16.749,33.276,38.192,8.936,14.624,12.898,4.371,31.599
journalist,21.14,33.395,34.456,24.574,15.669,19.654,8.741,31.48
ot7,5.763,1.07,60.11,12.287,2.089,17.197,17.483,31.48
link,42.6,31.493,27.897,40.212,25.071,51.591,30.594,31.44
memes,14.991,42.664,24.16,26.808,40.74,26.41,30.594,31.4
5,49.28,31.374,30.802,33.51,35.517,33.165,8.741,31.32
pic,7.356,41.951,21.088,46.356,38.65,28.252,48.077,31.28
retweet,13.766,41.595,21.338,30.718,45.963,35.008,65.559,31.041
15,18.828,35.296,23.33,34.069,71.033,36.851,39.336,30.961
inquiries,18.538,39.693,22.002,39.095,41.784,36.236,21.853,30.841
animals,23.199,21.867,39.105,24.574,19.847,28.252,34.965,30.801
hello,20.073,31.969,25.987,39.095,32.383,44.221,69.93,30.761
32,7.435,31.493,27.232,41.329,33.427,34.394,65.559,30.722
random,17.755,35.177,28.146,26.808,31.338,29.48,26.224,30.602
chicago,31.736,36.366,30.138,25.133,18.803,19.654,8.741,30.562
ya,20.705,19.847,41.347,17.872,16.714,27.638,30.594,30.522
plant,9.283,21.867,36.863,32.393,27.16,31.323,8.741,30.522
reporter,21.456,26.383,40.849,8.936,7.312,10.441,4.371,30.123
studies,12.139,26.621,34.206,28.484,22.981,26.41,8.741,30.083
scorpio,12.052,12.716,38.607,30.718,33.427,52.819,34.965,30.043
high,90.456,34.821,28.312,26.808,26.115,24.567,21.853,30.003
city,43.041,38.386,28.727,17.872,12.535,20.882,21.853,30.003
her,34.114,9.151,49.317,11.17,4.178,31.937,21.853,30.003
dumb,8.406,40.406,19.428,34.627,57.453,30.095,43.706,29.924
come,41.999,32.325,29.059,30.159,29.249,20.882,48.077,29.884
enjoy,41.873,44.447,21.587,24.574,24.026,24.567,34.965,29.884
blue,34.155,34.464,30.719,15.638,30.294,15.354,8.741,29.684
where,39.823,29.116,31.052,25.133,30.294,27.638,21.853,29.644
red,27.679,31.85,29.889,17.314,28.204,25.795,39.336,29.405
going,28.228,30.899,28.561,30.159,26.115,27.638,34.965,29.365
rep,8.621,18.302,42.26,15.638,10.446,20.268,4.371,29.325
nb,3.218,5.586,4.317,196.593,148.334,68.788,131.119,29.325
co-founder,20.797,43.853,25.489,10.612,13.58,14.126,13.112,29.285
women,30.057,13.429,43.007,18.431,10.446,30.709,39.336,29.245
y/o,6.285,31.493,20.175,42.446,60.587,41.764,96.154,29.205
kid,15.663,28.285,29.889,25.691,22.981,34.394,30.594,29.086
coach,98.012,31.018,34.954,6.144,12.535,10.441,21.853,29.006
interested,21.026,35.772,28.727,15.08,19.847,17.197,26.224,29.006
libra,10.419,11.765,38.026,29.601,28.204,52.819,13.112,28.966
vaccinated,10.183,26.383,34.622,14.521,20.892,19.654,39.336,28.966
closed,5.56,19.49,24.409,61.994,58.498,57.732,26.224,28.926
hard,44.253,30.067,28.146,27.367,29.249,25.181,56.818,28.846
once,18.721,35.772,26.568,18.431,27.16,20.882,39.336,28.846
//ko-fi,3.622,22.699,25.655,62.552,38.65,38.693,48.077,28.846
movie,18.617,43.14,22.5,19.548,15.669,20.268,17.483,28.767
theatre,6.979,26.145,31.716,28.484,19.847,27.638,13.112,28.727
contact,24.971,36.128,19.179,40.771,47.007,36.236,30.594,28.687
house,21.076,25.67,31.633,30.159,30.294,20.882,17.483,28.647
runner,17.779,31.493,34.206,6.702,15.669,7.984,4.371,28.647
rts,12.666,34.821,24.576,26.25,37.606,22.11,30.594,28.527
change,30.909,26.858,33.874,18.431,10.446,19.654,21.853,28.487
male,23.122,71.9,2.574,10.612,42.829,1.843,65.559,28.487
x,26.657,24.244,32.048,30.718,30.294,20.882,21.853,28.447
lawyer,18.24,30.424,34.954,6.702,8.357,8.598,4.371,28.408
e,56.66,24.838,31.882,23.457,22.981,27.638,34.965,28.328
democrat,26.035,35.89,32.214,3.351,8.357,2.457,8.741,28.328
wrestling,26.891,51.934,14.779,17.872,28.204,17.811,26.224,28.288
gender,6.482,9.507,25.074,93.829,57.453,41.15,157.343,28.248
keep,38.972,28.522,30.47,17.314,19.847,23.953,39.336,28.128
atheist,8.994,38.505,23.164,26.25,22.981,15.354,30.594,28.088
our,118.743,28.047,30.968,26.25,14.624,15.969,30.594,28.048
disney,12.262,25.908,35.867,5.585,11.491,17.197,17.483,28.048
engineering,17.456,51.934,16.937,12.287,16.714,9.827,17.483,27.889
multi,5.839,5.823,44.336,21.782,11.491,37.465,17.483,27.849
dnd,3.537,36.009,17.103,43.563,45.963,36.236,30.594,27.809
place,27.651,30.543,26.817,21.782,30.294,24.567,26.224,27.689
ever,27.433,27.334,28.395,22.34,25.071,30.709,34.965,27.689
based,31.099,33.276,24.16,27.925,27.16,24.567,26.224,27.649
resist,26.538,20.56,40.849,6.702,1.045,6.756,8.741,27.57
texas,47.447,31.374,30.387,12.287,10.446,16.583,4.371,27.53
travel,45.654,24.838,36.697,8.936,5.223,8.598,17.483,27.53
nerdy,6.717,32.563,23.911,26.808,30.294,24.567,48.077,27.53
playing,18.692,37.435,20.424,26.25,29.249,26.41,34.965,27.41
lvl,4.762,25.908,20.258,54.733,51.186,41.764,43.706,27.41
r,48.914,29.235,25.489,35.186,26.115,24.567,21.853,27.37
help,61.172,35.89,23.33,25.691,20.892,17.197,30.594,27.29
climate,11.34,29.948,31.301,7.819,9.401,17.811,8.741,27.25
ad,8.777,38.861,13.035,46.914,68.944,20.268,69.93,27.25
ok,11.24,23.65,22.915,45.797,33.427,40.536,109.266,27.131
nice,18.773,30.661,25.655,25.691,15.669,25.181,43.706,27.091
hey,17.353,28.403,21.421,37.42,37.606,37.465,74.301,27.051
horny,12.37,42.189,11.125,37.978,75.212,25.181,34.965,27.051
t,37.378,26.027,27.398,24.574,42.829,22.724,26.224,27.011
feel,22.885,29.829,24.077,33.51,38.65,20.268,26.224,27.011
wannabe,9.36,33.157,23.994,24.574,27.16,19.039,34.965,27.011
sun,14.695,12.478,33.874,32.952,24.026,48.52,8.741,26.971
//linktr,17.785,31.612,21.171,34.069,39.695,28.252,39.336,26.931
veteran,49.432,44.209,20.341,11.729,12.535,12.284,17.483,26.891
hockey,22.738,28.522,30.138,11.17,8.357,23.953,17.483,26.891
dude,20.325,62.155,4.982,13.963,47.007,6.756,43.706,26.891
neurodivergent,2.814,14.38,23.994,59.76,49.096,60.189,43.706,26.812
general,17.408,37.198,22.002,22.34,16.714,17.197,39.336,26.772
gemini,11.246,11.171,33.542,29.601,24.026,58.961,4.371,26.772
pisces,9.499,9.507,37.86,24.574,20.892,42.992,4.371,26.772
mind,35.688,25.908,27.232,26.25,24.026,26.41,43.706,26.692
beer,26.237,43.021,21.421,10.612,12.535,9.213,13.112,26.692
dc,19.006,33.276,26.983,11.17,12.535,14.74,30.594,26.652
arts,21.252,26.264,28.063,19.548,18.803,28.866,34.965,26.612
organizer,7.326,29.473,23.745,33.51,28.204,23.953,26.224,26.572
web,21.028,45.398,17.435,18.989,20.892,9.213,17.483,26.532
connoisseur,15.189,34.345,23.579,19.548,13.58,24.567,13.112,26.492
well,28.131,33.87,23.911,20.665,18.803,18.425,17.483,26.413
mon,8.384,40.644,15.692,22.899,51.186,20.882,30.594,26.413
nothing,34.293,27.69,25.406,23.457,26.115,30.095,26.224,26.373
great,53.53,30.305,26.651,20.106,14.624,15.969,30.594,26.293
magic,10.634,35.534,22.666,17.314,14.624,22.11,21.853,26.253
ttrpg,2.557,38.624,14.779,31.835,50.141,27.024,26.224,26.253
because,28.022,29.473,24.825,24.574,20.892,22.11,34.965,26.133
genshin,4.197,14.974,26.734,36.303,37.606,58.347,43.706,26.093
tiktok,19.608,20.322,28.063,34.627,20.892,35.622,17.483,26.054
been,37.88,30.424,23.413,22.899,27.16,22.724,39.336,25.974
c,35.892,25.67,24.243,39.095,21.937,26.41,39.336,25.974
pls,6.186,15.331,24.908,52.499,42.829,48.52,30.594,25.934
past,16.479,28.285,29.806,10.612,13.58,12.284,0.0,25.894
youtuber,18.365,39.693,17.186,22.34,29.249,19.039,30.594,25.814
infj,4.36,13.429,34.373,20.665,30.294,29.48,21.853,25.774
others,30.278,31.137,25.157,13.404,15.669,18.425,43.706,25.694
raised,36.533,27.215,31.218,6.144,3.134,12.284,13.112,25.615
code,15.799,41.119,15.858,19.548,26.115,25.181,17.483,25.615
pok,6.726,40.169,14.696,24.016,50.141,19.039,21.853,25.615
fat,8.302,19.015,23.662,50.265,27.16,41.15,56.818,25.575
resident,12.445,30.78,24.243,17.314,16.714,23.339,8.741,25.455
endorsements,19.568,34.345,24.576,15.08,6.268,9.827,13.112,25.415
equity,10.399,15.806,36.365,11.729,9.401,19.039,17.483,25.375
aries,9.468,12.122,32.214,21.782,28.204,45.449,26.224,25.375
animator,5.918,30.661,18.017,39.654,29.249,28.866,61.189,25.335
rock,27.477,30.661,23.247,21.223,26.115,15.969,30.594,25.295
everyone,25.691,28.047,22.749,25.691,29.249,25.181,34.965,25.256
2021,23.86,24.838,27.149,21.223,20.892,21.496,17.483,25.256
taylor,8.087,12.597,38.275,12.287,13.58,17.197,13.112,25.256
venmo,8.237,14.499,26.402,46.914,42.829,31.323,52.448,25.056
hell,11.821,22.937,22.085,35.186,35.517,38.693,34.965,25.016
girls,27.372,16.163,33.874,15.08,9.401,27.024,4.371,24.936
tea,8.175,12.597,35.535,18.431,15.669,23.339,17.483,24.896
computer,14.873,46.467,11.956,17.872,28.204,13.512,30.594,24.857
you're,17.887,30.186,20.175,25.133,28.204,24.567,56.818,24.817
watch,23.774,33.989,20.258,20.665,20.892,17.811,17.483,24.737
show,33.844,30.661,21.67,17.314,25.071,24.567,13.112,24.617
ass,22.272,25.195,21.338,40.771,33.427,24.567,13.112,24.617
else,20.734,30.186,19.926,29.601,28.204,22.11,30.594,24.617
variety,11.228,30.067,19.345,26.25,26.115,30.709,39.336,24.617
jokes,10.324,37.317,19.179,11.729,14.624,15.969,43.706,24.577
carrd,4.039,15.925,23.413,46.356,42.829,40.536,43.706,24.577
romance,5.705,4.754,43.256,7.819,5.223,19.654,13.112,24.537
retired,73.972,28.76,27.98,7.819,8.357,7.984,0.0,24.497
below,24.832,24.838,23.081,24.574,24.026,34.394,13.112,24.458
pokemon,6.406,36.247,14.114,28.484,36.561,23.953,52.448,24.418
wanna,18.28,24.6,22.002,31.835,30.294,28.866,21.853,24.338
lab,8.935,23.887,30.138,7.819,10.446,11.669,13.112,24.338
product,18.348,39.693,18.847,7.819,16.714,9.213,8.741,24.258
photography,25.778,31.969,21.919,17.314,18.803,14.74,4.371,24.218
historian,9.558,24.363,26.402,16.755,14.624,19.039,30.594,24.138
animation,5.826,28.285,19.262,23.457,26.115,35.622,30.594,24.019
cis,2.213,37.435,20.175,5.585,9.401,9.213,43.706,24.019
child,21.291,16.044,31.55,20.665,9.401,19.039,30.594,23.899
stop,20.67,24.006,21.836,27.367,29.249,25.795,56.818,23.819
passionate,23.374,16.994,34.123,8.378,8.357,11.669,0.0,23.779
down,29.33,25.67,22.832,22.34,26.115,21.496,17.483,23.739
under,15.816,25.195,18.93,39.654,34.472,26.41,34.965,23.739
math,10.904,30.424,21.919,12.287,20.892,14.126,39.336,23.7
infp,3.211,15.45,27.564,22.899,28.204,37.465,13.112,23.7
employer,8.015,31.612,22.998,13.404,9.401,7.984,17.483,23.66
then,25.871,25.789,24.409,22.34,12.535,11.669,43.706,23.62
graduate,22.158,27.69,23.662,13.404,21.937,14.74,21.853,23.62
even,20.49,25.432,22.832,21.223,24.026,20.882,30.594,23.58
bit,11.911,26.858,21.587,20.106,24.026,22.724,39.336,23.58
his,33.846,53.004,7.306,4.468,32.383,4.913,39.336,23.54
president,33.146,28.522,24.409,12.846,8.357,13.512,13.112,23.54
traveler,24.549,19.134,32.961,5.027,9.401,7.984,4.371,23.54
blocked,10.497,28.522,17.933,30.718,35.517,19.654,56.818,23.54
punk,7.374,27.453,15.692,40.212,39.695,31.323,39.336,23.54
blogger,18.374,17.708,32.214,9.495,9.401,12.898,13.112,23.42
acct,7.413,15.45,23.33,46.914,31.338,35.008,21.853,23.42
dragon,5.477,29.711,15.941,34.069,39.695,22.724,39.336,23.42
baseball,50.716,37.198,19.926,4.468,8.357,7.984,17.483,23.38
side,17.913,25.432,19.843,29.042,29.249,23.339,61.189,23.34
top,34.421,37.198,12.205,26.808,40.74,20.882,8.741,23.261
those,25.645,28.522,21.338,22.899,18.803,13.512,21.853,23.261
co,20.049,22.224,21.587,33.51,21.937,30.095,21.853,23.221
makes,17.832,26.621,20.009,26.25,33.427,17.811,34.965,23.181
you’re,17.278,19.49,25.323,22.34,20.892,25.795,43.706,23.181
o,54.738,23.412,22.417,27.925,27.16,20.268,13.112,23.101
would,19.944,21.273,25.655,17.872,15.669,20.882,39.336,23.061
character,8.759,23.412,19.843,32.952,32.383,27.024,34.965,23.061
simp,4.884,23.174,20.009,29.601,37.606,27.024,39.336,23.061
next,22.543,22.342,21.919,30.159,22.981,27.638,13.112,22.981
filmmaker,11.272,36.247,15.443,18.431,15.669,20.882,13.112,22.981
specialist,23.954,21.392,27.897,13.404,11.491,13.512,8.741,22.941
brain,9.134,19.966,22.5,30.718,36.561,25.181,21.853,22.941
priv,3.227,20.797,15.443,44.68,65.81,41.764,13.112,22.941
taurus,8.078,9.745,30.138,21.223,31.338,36.851,4.371,22.902
33,6.867,24.125,19.096,31.835,30.294,28.252,39.336,22.902
leader,29.065,28.047,22.998,12.287,15.669,13.512,4.371,22.862
story,17.72,23.65,23.579,18.989,20.892,18.425,26.224,22.862
eat,15.81,23.887,20.175,29.042,32.383,24.567,17.483,22.782
kpop,5.558,6.774,32.795,22.899,12.535,37.465,21.853,22.782
p,34.996,24.482,19.096,34.069,30.294,22.11,34.965,22.742
storyteller,8.495,23.412,23.33,18.431,19.847,23.953,4.371,22.742
marvel,8.978,24.6,24.576,13.963,16.714,12.898,17.483,22.702
model,24.45,19.134,21.919,32.952,21.937,33.165,39.336,22.662
die,28.097,22.818,21.421,27.367,20.892,23.339,39.336,22.582
